id,Machine_failure_pred,Machine_failure_prob
158940,0,0.0104
158941,0,0.0026
158942,0,0.0037
158943,0,0.0005
158944,0,0.0045
158945,0,0.0027
158946,0,0.0043
158947,0,0.0117
158948,0,0.0018
158949,0,0.0015
158950,0,0.0042
158951,0,0.018
158952,0,0.0028
158953,0,0.006
158954,0,0.005
158955,0,0.0012
158956,0,0.0018
158957,0,0.0014
158958,0,0.0033
158959,0,0.0009
158960,0,0.0016
158961,0,0.0113
158962,0,0.0036
158963,0,0.0037
158964,0,0.0183
158965,0,0.0038
158966,0,0.0036
158967,0,0.0011
158968,0,0.0036
158969,0,0.0021
158970,0,0.0007
158971,0,0.004
158972,0,0.0044
158973,0,0.0008
158974,0,0.0019
158975,0,0.0014
158976,0,0.0035
158977,0,0.0014
158978,0,0.0011
158979,0,0.0006
158980,0,0.001
158981,0,0.0402
158982,0,0.003
158983,0,0.0022
158984,0,0.0018
158985,0,0.0079
158986,0,0.01
158987,0,0.0022
158988,0,0.0027
158989,0,0.005
158990,0,0.0038
158991,0,0.0033
158992,0,0.0062
158993,0,0.0004
158994,0,0.0026
158995,0,0.0003
158996,0,0.0027
158997,0,0.0016
158998,0,0.0007
158999,0,0.0024
159000,0,0.0006
159001,0,0.0055
159002,0,0.0049
159003,0,0.001
159004,0,0.0042
159005,0,0.002
159006,0,0.011
159007,0,0.0022
159008,0,0.0081
159009,0,0.0077
159010,0,0.0021
159011,0,0.0076
159012,0,0.0059
159013,0,0.0015
159014,0,0.0037
159015,0,0.0009
159016,0,0.0016
159017,0,0.0024
159018,0,0.0025
159019,0,0.0051
159020,0,0.003
159021,0,0.0004
159022,0,0.0135
159023,0,0.0072
159024,0,0.0013
159025,0,0.0028
159026,0,0.0029
159027,0,0.0093
159028,0,0.0117
159029,0,0.0099
159030,0,0.0174
159031,0,0.0086
159032,0,0.003
159033,0,0.0012
159034,0,0.0055
159035,0,0.0028
159036,0,0.0057
159037,0,0.002
159038,0,0.0038
159039,0,0.0022
159040,0,0.003
159041,0,0.0106
159042,0,0.0014
159043,0,0.0058
159044,0,0.0005
159045,0,0.002
159046,0,0.0009
159047,0,0.0041
159048,0,0.0012
159049,0,0.0015
159050,0,0.004
159051,0,0.0159
159052,0,0.0004
159053,0,0.0018
159054,0,0.0017
159055,0,0.0033
159056,0,0.007
159057,0,0.0016
159058,0,0.0053
159059,0,0.0098
159060,0,0.0038
159061,0,0.0034
159062,0,0.0077
159063,0,0.0022
159064,0,0.0006
159065,0,0.003
159066,0,0.0038
159067,0,0.0017
159068,0,0.0036
159069,0,0.0048
159070,0,0.0053
159071,0,0.0013
159072,0,0.0056
159073,0,0.0071
159074,0,0.0018
159075,0,0.003
159076,0,0.0015
159077,0,0.0015
159078,0,0.0014
159079,0,0.0042
159080,0,0.0052
159081,0,0.0033
159082,0,0.0004
159083,0,0.0015
159084,0,0.001
159085,0,0.0023
159086,0,0.0044
159087,0,0.002
159088,0,0.0062
159089,0,0.0035
159090,0,0.002
159091,0,0.0037
159092,0,0.0006
159093,0,0.001
159094,0,0.0008
159095,0,0.0043
159096,0,0.001
159097,0,0.0013
159098,0,0.0008
159099,0,0.0014
159100,0,0.0112
159101,0,0.0067
159102,0,0.0009
159103,0,0.0008
159104,0,0.0046
159105,0,0.021
159106,0,0.0044
159107,0,0.0043
159108,0,0.0006
159109,0,0.0062
159110,0,0.0032
159111,0,0.0009
159112,0,0.0003
159113,0,0.0015
159114,0,0.0041
159115,0,0.0036
159116,0,0.0074
159117,0,0.0035
159118,0,0.0048
159119,0,0.0175
159120,0,0.0022
159121,0,0.0014
159122,0,0.0024
159123,0,0.0013
159124,0,0.008
159125,0,0.0009
159126,0,0.0029
159127,0,0.0014
159128,0,0.0049
159129,0,0.0065
159130,0,0.0045
159131,0,0.0023
159132,0,0.002
159133,0,0.0023
159134,0,0.0037
159135,0,0.0018
159136,0,0.0003
159137,0,0.0015
159138,0,0.0023
159139,0,0.0268
159140,0,0.0086
159141,0,0.0004
159142,0,0.0059
159143,0,0.0058
159144,0,0.0034
159145,0,0.004
159146,0,0.0005
159147,0,0.0022
159148,0,0.0043
159149,0,0.0009
159150,0,0.0088
159151,0,0.0056
159152,0,0.0005
159153,0,0.0046
159154,1,1.0
159155,0,0.006
159156,0,0.0134
159157,0,0.0023
159158,0,0.0019
159159,0,0.0085
159160,0,0.0005
159161,0,0.0019
159162,0,0.0036
159163,0,0.0012
159164,0,0.0024
159165,0,0.0143
159166,0,0.0054
159167,0,0.0047
159168,0,0.0027
159169,0,0.0059
159170,0,0.0004
159171,0,0.0007
159172,0,0.0007
159173,0,0.0119
159174,0,0.0031
159175,0,0.0011
159176,0,0.0046
159177,0,0.0024
159178,0,0.0019
159179,0,0.0007
159180,0,0.0021
159181,0,0.0038
159182,0,0.0049
159183,0,0.0028
159184,0,0.0026
159185,0,0.0037
159186,0,0.0017
159187,0,0.0009
159188,1,0.9934
159189,0,0.0022
159190,0,0.0023
159191,0,0.0009
159192,0,0.001
159193,0,0.001
159194,0,0.005
159195,0,0.0027
159196,0,0.012
159197,0,0.0009
159198,0,0.0004
159199,0,0.0198
159200,0,0.009
159201,0,0.0014
159202,0,0.0024
159203,0,0.0009
159204,0,0.0023
159205,0,0.0047
159206,0,0.0016
159207,0,0.0014
159208,0,0.0008
159209,0,0.0011
159210,0,0.0005
159211,0,0.0032
159212,0,0.0085
159213,0,0.004
159214,0,0.0014
159215,0,0.0032
159216,0,0.0018
159217,0,0.0013
159218,0,0.0016
159219,0,0.0019
159220,0,0.0122
159221,0,0.0007
159222,0,0.0004
159223,0,0.0023
159224,0,0.0051
159225,0,0.0033
159226,0,0.001
159227,0,0.0079
159228,0,0.0066
159229,0,0.0031
159230,0,0.0014
159231,0,0.0019
159232,0,0.0013
159233,0,0.0093
159234,1,0.994
159235,0,0.0074
159236,0,0.0072
159237,0,0.0018
159238,0,0.0005
159239,0,0.0013
159240,0,0.0021
159241,0,0.0052
159242,0,0.005
159243,0,0.0019
159244,0,0.0035
159245,0,0.0034
159246,0,0.0043
159247,0,0.002
159248,0,0.0014
159249,0,0.0091
159250,0,0.0054
159251,0,0.0013
159252,0,0.0017
159253,0,0.0017
159254,0,0.0047
159255,0,0.0083
159256,0,0.004
159257,0,0.0013
159258,0,0.0001
159259,0,0.0141
159260,0,0.0063
159261,0,0.0009
159262,0,0.0013
159263,0,0.0081
159264,0,0.0011
159265,0,0.0074
159266,0,0.0006
159267,0,0.005
159268,0,0.0018
159269,0,0.003
159270,0,0.0028
159271,0,0.0096
159272,0,0.0006
159273,0,0.0006
159274,0,0.0067
159275,0,0.0118
159276,0,0.0029
159277,0,0.004
159278,0,0.0007
159279,0,0.0047
159280,0,0.0008
159281,0,0.004
159282,0,0.0036
159283,0,0.004
159284,0,0.0087
159285,0,0.0038
159286,0,0.0003
159287,0,0.0069
159288,0,0.0059
159289,0,0.0216
159290,0,0.0088
159291,0,0.0054
159292,0,0.0016
159293,0,0.0024
159294,0,0.0046
159295,0,0.0009
159296,0,0.0009
159297,0,0.001
159298,0,0.0015
159299,0,0.002
159300,0,0.0043
159301,0,0.0006
159302,0,0.011
159303,1,0.9986
159304,0,0.0005
159305,0,0.0011
159306,0,0.0023
159307,0,0.0018
159308,0,0.002
159309,0,0.0025
159310,0,0.0006
159311,0,0.0012
159312,0,0.0034
159313,1,0.9901
159314,0,0.0014
159315,0,0.0051
159316,0,0.0043
159317,0,0.0089
159318,0,0.001
159319,0,0.0028
159320,0,0.0012
159321,0,0.0002
159322,0,0.0006
159323,0,0.0057
159324,0,0.0093
159325,0,0.002
159326,0,0.0016
159327,0,0.0077
159328,0,0.0024
159329,0,0.0067
159330,0,0.0066
159331,0,0.0076
159332,0,0.0022
159333,0,0.0017
159334,0,0.0071
159335,0,0.0019
159336,0,0.0109
159337,0,0.0037
159338,0,0.0057
159339,0,0.0007
159340,0,0.005
159341,0,0.0053
159342,0,0.0023
159343,0,0.0146
159344,0,0.0058
159345,0,0.0064
159346,0,0.0045
159347,0,0.0015
159348,0,0.0008
159349,0,0.002
159350,0,0.0043
159351,0,0.0031
159352,0,0.0017
159353,0,0.0009
159354,0,0.0116
159355,0,0.0011
159356,0,0.0029
159357,0,0.0038
159358,0,0.0015
159359,0,0.0112
159360,0,0.0027
159361,0,0.001
159362,0,0.0052
159363,0,0.0016
159364,0,0.0018
159365,0,0.0003
159366,0,0.0025
159367,0,0.0109
159368,0,0.0024
159369,0,0.0035
159370,0,0.0009
159371,0,0.0016
159372,0,0.0054
159373,0,0.0009
159374,0,0.0025
159375,0,0.0008
159376,0,0.001
159377,0,0.0039
159378,0,0.0037
159379,0,0.0025
159380,0,0.0013
159381,0,0.0006
159382,0,0.0013
159383,0,0.0001
159384,0,0.0022
159385,0,0.0056
159386,0,0.0018
159387,0,0.0063
159388,0,0.0046
159389,0,0.0029
159390,0,0.0031
159391,0,0.001
159392,0,0.0003
159393,0,0.0014
159394,0,0.0028
159395,0,0.0017
159396,0,0.0014
159397,0,0.0044
159398,0,0.0027
159399,0,0.0026
159400,0,0.0019
159401,0,0.0031
159402,0,0.0161
159403,0,0.0035
159404,0,0.0051
159405,0,0.0017
159406,0,0.0047
159407,0,0.0182
159408,0,0.0013
159409,0,0.0009
159410,0,0.0057
159411,0,0.0037
159412,0,0.002
159413,0,0.0021
159414,0,0.0004
159415,0,0.0108
159416,0,0.0025
159417,0,0.0026
159418,0,0.0083
159419,0,0.0013
159420,0,0.0007
159421,0,0.0017
159422,0,0.0075
159423,0,0.0025
159424,0,0.0016
159425,0,0.0011
159426,0,0.002
159427,0,0.0011
159428,0,0.0035
159429,0,0.0034
159430,0,0.0033
159431,0,0.0012
159432,0,0.0032
159433,0,0.001
159434,0,0.0006
159435,0,0.0219
159436,0,0.0004
159437,0,0.0025
159438,0,0.0019
159439,0,0.0105
159440,0,0.001
159441,0,0.0009
159442,0,0.0012
159443,0,0.0004
159444,0,0.0003
159445,0,0.0186
159446,0,0.0024
159447,0,0.0051
159448,0,0.0052
159449,0,0.0018
159450,0,0.0025
159451,0,0.0121
159452,0,0.0008
159453,0,0.0022
159454,0,0.0022
159455,0,0.0016
159456,0,0.0016
159457,0,0.0049
159458,0,0.0023
159459,0,0.0019
159460,0,0.0014
159461,0,0.0009
159462,0,0.0017
159463,0,0.0029
159464,0,0.0007
159465,0,0.0004
159466,0,0.0022
159467,0,0.0015
159468,0,0.0014
159469,0,0.0052
159470,0,0.0011
159471,0,0.0033
159472,0,0.0011
159473,0,0.0051
159474,0,0.001
159475,0,0.002
159476,0,0.0041
159477,1,0.9858
159478,0,0.0007
159479,0,0.0022
159480,0,0.0021
159481,0,0.0029
159482,0,0.0013
159483,0,0.0054
159484,0,0.0043
159485,0,0.0019
159486,0,0.0005
159487,0,0.0031
159488,0,0.0016
159489,0,0.007
159490,0,0.0019
159491,0,0.0009
159492,0,0.001
159493,0,0.001
159494,0,0.0018
159495,0,0.0021
159496,0,0.0013
159497,0,0.0047
159498,0,0.0021
159499,0,0.0015
159500,0,0.0006
159501,0,0.0057
159502,0,0.002
159503,0,0.0015
159504,0,0.0023
159505,0,0.0017
159506,0,0.002
159507,0,0.0024
159508,0,0.0006
159509,0,0.0013
159510,0,0.0023
159511,0,0.0026
159512,0,0.0019
159513,0,0.0015
159514,0,0.0014
159515,0,0.0034
159516,0,0.001
159517,0,0.0014
159518,0,0.0064
159519,0,0.0056
159520,0,0.0073
159521,0,0.0006
159522,0,0.0018
159523,0,0.0016
159524,0,0.0027
159525,0,0.001
159526,0,0.0018
159527,0,0.0045
159528,0,0.0064
159529,0,0.0024
159530,0,0.0299
159531,0,0.0042
159532,0,0.0018
159533,0,0.0113
159534,0,0.0171
159535,0,0.0028
159536,0,0.0013
159537,0,0.0021
159538,0,0.0009
159539,0,0.0029
159540,0,0.0068
159541,0,0.0012
159542,0,0.0015
159543,0,0.001
159544,0,0.0046
159545,0,0.0002
159546,0,0.015
159547,0,0.002
159548,0,0.0023
159549,0,0.0009
159550,0,0.0003
159551,0,0.0008
159552,0,0.0065
159553,0,0.0001
159554,0,0.0072
159555,0,0.0023
159556,0,0.0062
159557,0,0.0013
159558,0,0.0078
159559,0,0.0024
159560,0,0.0044
159561,0,0.0009
159562,0,0.0041
159563,0,0.0009
159564,0,0.0023
159565,0,0.0072
159566,0,0.0031
159567,0,0.001
159568,0,0.0024
159569,0,0.0029
159570,0,0.0035
159571,0,0.0094
159572,0,0.0031
159573,0,0.0008
159574,0,0.0027
159575,0,0.0016
159576,0,0.0015
159577,0,0.0015
159578,0,0.0014
159579,0,0.0012
159580,0,0.0073
159581,0,0.0018
159582,0,0.0017
159583,0,0.0021
159584,0,0.0012
159585,0,0.0016
159586,0,0.0027
159587,0,0.0038
159588,0,0.0005
159589,0,0.0005
159590,0,0.0033
159591,0,0.0165
159592,0,0.0018
159593,0,0.0014
159594,0,0.0011
159595,0,0.0032
159596,0,0.0014
159597,0,0.0019
159598,0,0.0055
159599,0,0.0019
159600,0,0.0024
159601,0,0.0029
159602,0,0.0007
159603,0,0.0053
159604,0,0.0028
159605,0,0.001
159606,0,0.0117
159607,0,0.0024
159608,0,0.0045
159609,0,0.0239
159610,0,0.0023
159611,0,0.0039
159612,0,0.0117
159613,0,0.0025
159614,1,0.9755
159615,0,0.0104
159616,0,0.0015
159617,0,0.0019
159618,0,0.0021
159619,0,0.0027
159620,0,0.0024
159621,0,0.0013
159622,0,0.0035
159623,0,0.0017
159624,0,0.0013
159625,0,0.0027
159626,0,0.0025
159627,0,0.0018
159628,0,0.0019
159629,0,0.0022
159630,0,0.0039
159631,0,0.0033
159632,0,0.006
159633,0,0.0018
159634,0,0.0033
159635,0,0.0042
159636,0,0.0026
159637,0,0.0008
159638,0,0.0019
159639,0,0.006
159640,0,0.0003
159641,0,0.0034
159642,0,0.0032
159643,0,0.0036
159644,0,0.0035
159645,0,0.0008
159646,0,0.0015
159647,0,0.0031
159648,0,0.0116
159649,0,0.0084
159650,0,0.0064
159651,0,0.0016
159652,0,0.0035
159653,0,0.0008
159654,0,0.0036
159655,0,0.006
159656,0,0.0034
159657,0,0.0042
159658,0,0.0013
159659,0,0.0013
159660,0,0.0013
159661,0,0.0031
159662,0,0.0097
159663,0,0.0013
159664,0,0.006
159665,0,0.0011
159666,0,0.0004
159667,0,0.0036
159668,0,0.0059
159669,0,0.0036
159670,0,0.0125
159671,1,0.9942
159672,0,0.0049
159673,0,0.0019
159674,0,0.0043
159675,0,0.0035
159676,0,0.0008
159677,0,0.0014
159678,0,0.004
159679,0,0.0019
159680,0,0.005
159681,0,0.002
159682,0,0.0014
159683,0,0.0022
159684,0,0.0011
159685,0,0.0042
159686,0,0.0035
159687,0,0.007
159688,0,0.0011
159689,0,0.0042
159690,0,0.002
159691,0,0.0025
159692,0,0.005
159693,0,0.0016
159694,0,0.0004
159695,0,0.0019
159696,1,0.9583
159697,0,0.0006
159698,0,0.0012
159699,0,0.0009
159700,0,0.0015
159701,0,0.0024
159702,0,0.0052
159703,0,0.0009
159704,0,0.0017
159705,0,0.0017
159706,0,0.0011
159707,0,0.0007
159708,0,0.0015
159709,0,0.0006
159710,0,0.0019
159711,0,0.0026
159712,0,0.0016
159713,0,0.0029
159714,0,0.0038
159715,0,0.0118
159716,0,0.0023
159717,0,0.0013
159718,0,0.001
159719,0,0.0404
159720,0,0.0009
159721,0,0.0049
159722,0,0.0048
159723,0,0.0019
159724,0,0.0071
159725,0,0.0083
159726,0,0.001
159727,0,0.0025
159728,0,0.0023
159729,0,0.0017
159730,0,0.008
159731,0,0.003
159732,0,0.0041
159733,0,0.0229
159734,0,0.0028
159735,0,0.0023
159736,0,0.0019
159737,0,0.0072
159738,0,0.0025
159739,0,0.0017
159740,0,0.0006
159741,0,0.0012
159742,0,0.0021
159743,0,0.0065
159744,0,0.0026
159745,0,0.0022
159746,0,0.0027
159747,0,0.0026
159748,0,0.0061
159749,0,0.0034
159750,0,0.0055
159751,0,0.0147
159752,0,0.0023
159753,0,0.0011
159754,0,0.0021
159755,0,0.0028
159756,0,0.0159
159757,0,0.0008
159758,0,0.0167
159759,0,0.0195
159760,0,0.0023
159761,0,0.0087
159762,0,0.0004
159763,0,0.0049
159764,0,0.0112
159765,0,0.0083
159766,0,0.0086
159767,0,0.0021
159768,0,0.0023
159769,0,0.0069
159770,0,0.0015
159771,0,0.0012
159772,0,0.0016
159773,0,0.0019
159774,0,0.0006
159775,0,0.0024
159776,0,0.0052
159777,0,0.0016
159778,0,0.0039
159779,0,0.0096
159780,0,0.0092
159781,0,0.0111
159782,0,0.0011
159783,0,0.0214
159784,0,0.0047
159785,0,0.0017
159786,0,0.001
159787,0,0.0019
159788,0,0.0049
159789,0,0.002
159790,0,0.0008
159791,0,0.0034
159792,0,0.0015
159793,0,0.0005
159794,0,0.0013
159795,0,0.009
159796,0,0.0028
159797,0,0.0043
159798,0,0.0013
159799,0,0.0018
159800,0,0.0039
159801,0,0.0029
159802,0,0.0009
159803,0,0.005
159804,0,0.0028
159805,0,0.0193
159806,0,0.0019
159807,0,0.0022
159808,0,0.0008
159809,0,0.0007
159810,0,0.0045
159811,0,0.0052
159812,0,0.0042
159813,0,0.0096
159814,0,0.0033
159815,0,0.0006
159816,0,0.0015
159817,0,0.0015
159818,0,0.0055
159819,0,0.0004
159820,0,0.001
159821,0,0.001
159822,0,0.0066
159823,0,0.0048
159824,0,0.0016
159825,0,0.0008
159826,0,0.0052
159827,0,0.0049
159828,0,0.0008
159829,0,0.0029
159830,0,0.0021
159831,0,0.0023
159832,0,0.0016
159833,0,0.0031
159834,0,0.0041
159835,0,0.0014
159836,0,0.0021
159837,0,0.0135
159838,0,0.0017
159839,0,0.0036
159840,0,0.0023
159841,0,0.0015
159842,1,0.9952
159843,0,0.0012
159844,0,0.0034
159845,0,0.0165
159846,0,0.0014
159847,0,0.0009
159848,0,0.0021
159849,0,0.001
159850,0,0.0046
159851,0,0.0005
159852,0,0.0053
159853,0,0.0007
159854,0,0.0006
159855,0,0.0067
159856,0,0.0217
159857,0,0.0035
159858,0,0.0017
159859,0,0.0138
159860,0,0.0032
159861,0,0.0008
159862,0,0.0018
159863,0,0.001
159864,0,0.0114
159865,0,0.0022
159866,0,0.0019
159867,0,0.0017
159868,0,0.0016
159869,0,0.0115
159870,0,0.0009
159871,0,0.0044
159872,0,0.0048
159873,0,0.0018
159874,0,0.0004
159875,0,0.0051
159876,0,0.0028
159877,0,0.0022
159878,0,0.0011
159879,0,0.0052
159880,0,0.0074
159881,0,0.0019
159882,0,0.0005
159883,0,0.0025
159884,0,0.0058
159885,0,0.0042
159886,0,0.0036
159887,0,0.0053
159888,0,0.0056
159889,0,0.0007
159890,0,0.0069
159891,0,0.0011
159892,0,0.0011
159893,0,0.0012
159894,0,0.0024
159895,0,0.0103
159896,0,0.0024
159897,0,0.0006
159898,0,0.0007
159899,0,0.0029
159900,0,0.0015
159901,0,0.0029
159902,0,0.0012
159903,0,0.0036
159904,0,0.0016
159905,0,0.0021
159906,0,0.0014
159907,0,0.0026
159908,0,0.0201
159909,0,0.0026
159910,0,0.0005
159911,0,0.0021
159912,0,0.0013
159913,0,0.0017
159914,0,0.0042
159915,0,0.0015
159916,0,0.003
159917,0,0.0079
159918,0,0.0013
159919,0,0.0011
159920,0,0.0032
159921,0,0.0012
159922,0,0.0031
159923,0,0.0013
159924,0,0.0048
159925,0,0.0007
159926,0,0.0022
159927,0,0.0038
159928,0,0.0107
159929,0,0.0007
159930,0,0.008
159931,0,0.0016
159932,0,0.0011
159933,0,0.0023
159934,0,0.001
159935,0,0.0005
159936,0,0.0011
159937,0,0.0006
159938,0,0.0126
159939,0,0.003
159940,0,0.0063
159941,0,0.0012
159942,0,0.001
159943,0,0.0017
159944,0,0.001
159945,0,0.0012
159946,0,0.0011
159947,0,0.0009
159948,0,0.0032
159949,0,0.0006
159950,0,0.0038
159951,0,0.0043
159952,0,0.0071
159953,0,0.001
159954,0,0.001
159955,0,0.0024
159956,0,0.0019
159957,0,0.0041
159958,0,0.0018
159959,0,0.0007
159960,0,0.0014
159961,0,0.0053
159962,0,0.0055
159963,0,0.0014
159964,0,0.0009
159965,0,0.0106
159966,0,0.0009
159967,0,0.001
159968,0,0.0021
159969,0,0.0132
159970,0,0.0018
159971,0,0.0019
159972,0,0.0023
159973,0,0.0041
159974,0,0.0029
159975,0,0.0034
159976,0,0.0012
159977,0,0.0022
159978,0,0.0014
159979,0,0.0017
159980,0,0.0006
159981,0,0.0014
159982,0,0.0017
159983,0,0.001
159984,0,0.0024
159985,0,0.0033
159986,0,0.0024
159987,0,0.0002
159988,0,0.0079
159989,0,0.0009
159990,0,0.0036
159991,0,0.001
159992,0,0.0012
159993,0,0.0019
159994,0,0.0011
159995,0,0.0018
159996,0,0.0032
159997,0,0.0025
159998,0,0.0023
159999,0,0.0108
160000,0,0.0096
160001,0,0.0043
160002,0,0.0113
160003,0,0.0019
160004,0,0.0022
160005,0,0.0015
160006,0,0.0006
160007,0,0.0015
160008,0,0.0018
160009,0,0.0062
160010,0,0.0015
160011,0,0.0035
160012,0,0.0006
160013,0,0.0019
160014,0,0.0458
160015,0,0.001
160016,0,0.0111
160017,0,0.0096
160018,0,0.0029
160019,0,0.0031
160020,0,0.0017
160021,0,0.0014
160022,0,0.0063
160023,0,0.0046
160024,0,0.0023
160025,0,0.0009
160026,0,0.0044
160027,0,0.0115
160028,0,0.0019
160029,0,0.0042
160030,0,0.0009
160031,0,0.0027
160032,0,0.001
160033,0,0.0015
160034,0,0.0052
160035,0,0.0013
160036,0,0.0007
160037,0,0.0009
160038,0,0.0046
160039,0,0.001
160040,0,0.0013
160041,0,0.0024
160042,0,0.0035
160043,0,0.0029
160044,0,0.0044
160045,0,0.003
160046,0,0.0018
160047,0,0.0031
160048,0,0.0024
160049,0,0.0034
160050,0,0.0066
160051,0,0.0082
160052,0,0.001
160053,0,0.0041
160054,0,0.0037
160055,0,0.0047
160056,0,0.0009
160057,0,0.0112
160058,0,0.0016
160059,0,0.0023
160060,0,0.0018
160061,0,0.0024
160062,0,0.0025
160063,0,0.0017
160064,0,0.0048
160065,0,0.0021
160066,0,0.0018
160067,0,0.0022
160068,0,0.006
160069,0,0.0018
160070,0,0.0015
160071,0,0.0007
160072,0,0.0066
160073,0,0.0055
160074,0,0.001
160075,0,0.0023
160076,0,0.0021
160077,0,0.0016
160078,0,0.001
160079,0,0.0041
160080,0,0.0014
160081,0,0.0025
160082,0,0.0022
160083,0,0.0008
160084,0,0.0027
160085,0,0.0008
160086,0,0.0059
160087,0,0.0022
160088,0,0.0019
160089,0,0.0029
160090,0,0.002
160091,0,0.001
160092,0,0.0005
160093,0,0.0024
160094,0,0.0033
160095,0,0.0055
160096,0,0.002
160097,0,0.0028
160098,0,0.002
160099,0,0.0004
160100,0,0.001
160101,0,0.0051
160102,0,0.0036
160103,0,0.002
160104,0,0.0075
160105,0,0.0012
160106,0,0.0112
160107,0,0.0053
160108,0,0.0022
160109,0,0.001
160110,0,0.0013
160111,0,0.0072
160112,0,0.0013
160113,0,0.0053
160114,0,0.0058
160115,0,0.0077
160116,0,0.0216
160117,0,0.0035
160118,0,0.0026
160119,0,0.0025
160120,0,0.0008
160121,0,0.0067
160122,0,0.0038
160123,0,0.0008
160124,0,0.0018
160125,0,0.0053
160126,0,0.0009
160127,0,0.0097
160128,0,0.0026
160129,0,0.0014
160130,0,0.0027
160131,0,0.0065
160132,0,0.0041
160133,0,0.0031
160134,0,0.0004
160135,0,0.0005
160136,0,0.0014
160137,0,0.0004
160138,0,0.0011
160139,0,0.002
160140,0,0.0169
160141,0,0.003
160142,0,0.0021
160143,0,0.0063
160144,0,0.0026
160145,0,0.0033
160146,0,0.0041
160147,0,0.0021
160148,0,0.0026
160149,0,0.0009
160150,0,0.0005
160151,0,0.0045
160152,0,0.002
160153,0,0.0011
160154,0,0.0013
160155,0,0.0061
160156,0,0.0032
160157,0,0.0012
160158,0,0.0006
160159,0,0.0022
160160,0,0.009
160161,0,0.0027
160162,0,0.0028
160163,0,0.0072
160164,0,0.0055
160165,0,0.0078
160166,0,0.0012
160167,0,0.0021
160168,0,0.0017
160169,1,1.0
160170,0,0.0064
160171,0,0.0034
160172,0,0.0009
160173,0,0.0037
160174,0,0.0013
160175,0,0.0006
160176,0,0.0032
160177,0,0.0035
160178,0,0.0008
160179,0,0.0138
160180,0,0.0051
160181,0,0.0024
160182,0,0.0048
160183,0,0.0043
160184,1,0.9859
160185,0,0.0052
160186,0,0.0009
160187,0,0.0026
160188,0,0.0016
160189,0,0.0019
160190,0,0.0018
160191,0,0.0045
160192,0,0.0079
160193,0,0.002
160194,0,0.0253
160195,0,0.0026
160196,0,0.0012
160197,0,0.0016
160198,0,0.0012
160199,0,0.0031
160200,0,0.0074
160201,0,0.0238
160202,0,0.0258
160203,0,0.0035
160204,0,0.0035
160205,0,0.0044
160206,0,0.0004
160207,0,0.0018
160208,0,0.0061
160209,0,0.0025
160210,0,0.0014
160211,0,0.0109
160212,0,0.0016
160213,0,0.0008
160214,0,0.004
160215,0,0.0108
160216,0,0.0141
160217,0,0.0012
160218,0,0.0023
160219,0,0.002
160220,0,0.002
160221,0,0.0043
160222,0,0.0012
160223,0,0.0014
160224,0,0.0019
160225,0,0.0028
160226,0,0.0019
160227,0,0.0056
160228,0,0.0049
160229,0,0.0069
160230,0,0.0034
160231,0,0.0012
160232,0,0.0034
160233,0,0.0006
160234,0,0.0006
160235,0,0.0031
160236,0,0.0075
160237,0,0.0024
160238,0,0.0017
160239,0,0.0027
160240,0,0.0117
160241,0,0.0007
160242,0,0.0009
160243,0,0.005
160244,0,0.0071
160245,0,0.0019
160246,0,0.0077
160247,0,0.0007
160248,0,0.0051
160249,0,0.0041
160250,0,0.0051
160251,0,0.0007
160252,0,0.0044
160253,0,0.0039
160254,0,0.0022
160255,0,0.0057
160256,0,0.0055
160257,0,0.0037
160258,0,0.0012
160259,0,0.0015
160260,0,0.002
160261,0,0.0014
160262,0,0.0014
160263,0,0.0015
160264,0,0.0028
160265,0,0.0029
160266,0,0.0027
160267,0,0.0219
160268,0,0.0034
160269,0,0.001
160270,0,0.0009
160271,0,0.0025
160272,0,0.004
160273,0,0.0011
160274,0,0.0072
160275,0,0.0029
160276,0,0.0033
160277,0,0.0023
160278,0,0.0133
160279,0,0.0139
160280,0,0.0128
160281,0,0.0008
160282,0,0.0033
160283,0,0.0042
160284,0,0.0035
160285,0,0.0023
160286,0,0.0003
160287,0,0.005
160288,0,0.0037
160289,0,0.001
160290,0,0.0016
160291,0,0.0014
160292,0,0.0005
160293,0,0.0009
160294,0,0.0014
160295,0,0.0019
160296,0,0.0033
160297,0,0.0011
160298,0,0.0017
160299,0,0.0016
160300,0,0.0077
160301,0,0.0005
160302,0,0.0012
160303,0,0.0019
160304,0,0.0026
160305,0,0.0007
160306,0,0.0031
160307,0,0.0005
160308,0,0.011
160309,0,0.0008
160310,0,0.001
160311,0,0.0056
160312,0,0.001
160313,0,0.0008
160314,0,0.0043
160315,1,0.9989
160316,0,0.0106
160317,0,0.0016
160318,0,0.0027
160319,0,0.003
160320,0,0.0037
160321,0,0.0131
160322,0,0.0075
160323,0,0.0028
160324,0,0.003
160325,0,0.0014
160326,0,0.0049
160327,0,0.0038
160328,0,0.0039
160329,0,0.0033
160330,0,0.0019
160331,0,0.0025
160332,0,0.0013
160333,0,0.0006
160334,0,0.0031
160335,0,0.0021
160336,0,0.001
160337,0,0.0011
160338,0,0.0056
160339,0,0.0038
160340,0,0.001
160341,0,0.0068
160342,0,0.0018
160343,0,0.0026
160344,0,0.0005
160345,0,0.0047
160346,0,0.0011
160347,0,0.0016
160348,0,0.0016
160349,0,0.0048
160350,0,0.0079
160351,0,0.0075
